name,path,accuracy,profile,is_baseline,latency_p50_ms,latency_p90_ms,latency_mean_ms,latency_std_ms,throughput_ips,backend,ts_csv
EnergyNet_14091_3488_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14091_3488_145.tflite,0.7866,0_1,False,2.601,2.8306,2.6311394495412843,0.16496574791458407,384.46751249519417,CPU,latency_acc_live/EnergyNet_14091_3488_145_inference_time.csv
EnergyNet_14132_3529_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14132_3529_145.tflite,0.7628,0_1,False,2.871,2.946,2.874291164658634,0.09382854975563665,348.31069313827936,CPU,latency_acc_live/EnergyNet_14132_3529_145_inference_time.csv
EnergyNet_14152_3549_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14152_3549_145.tflite,0.7567,0_1,False,3.786,3.8989000000000003,3.8097222222222222,0.1414737045634008,264.1310089804543,CPU,latency_acc_live/EnergyNet_14152_3549_145_inference_time.csv
EnergyNet_14155_157_73,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14155_157_73.tflite,0.1,0_1,False,0.893,1.072,0.919664570230608,0.0803341857941265,1119.8208286674133,CPU,latency_acc_live/EnergyNet_14155_157_73_inference_time.csv
EnergyNet_14158_3555_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14158_3555_145.tflite,0.5708,0_1,False,2.375,2.589,2.42057487091222,0.18360061043848042,421.05263157894734,CPU,latency_acc_live/EnergyNet_14158_3555_145_inference_time.csv
EnergyNet_14170_3567_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14170_3567_145.tflite,0.7201,0_1,False,0.901,0.935,0.9017594594594595,0.06668260018382145,1109.8779134295228,CPU,latency_acc_live/EnergyNet_14170_3567_145_inference_time.csv
EnergyNet_14228_3625_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14228_3625_145.tflite,0.7634,0_1,False,2.632,2.698,2.6298571428571433,0.11557098710846286,379.9392097264438,CPU,latency_acc_live/EnergyNet_14228_3625_145_inference_time.csv
EnergyNet_14264_3661_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14264_3661_145.tflite,0.7793,0_1,False,2.607,2.6976,2.6207863720073665,0.11569531347524054,383.5826620636747,CPU,latency_acc_live/EnergyNet_14264_3661_145_inference_time.csv
EnergyNet_14270_3667_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14270_3667_145.tflite,0.7548,0_1,False,2.64,2.702,2.6524093457943927,0.12261003719544067,378.78787878787875,CPU,latency_acc_live/EnergyNet_14270_3667_145_inference_time.csv
EnergyNet_14312_3709_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14312_3709_145.tflite,0.7638,0_1,False,2.078,2.136,2.059857562408223,0.10223299224903039,481.23195380173246,CPU,latency_acc_live/EnergyNet_14312_3709_145_inference_time.csv
EnergyNet_14329_3726_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14329_3726_145.tflite,0.6761,0_1,False,0.805,0.867,0.8112403196066379,0.050003657119074736,1242.2360248447205,CPU,latency_acc_live/EnergyNet_14329_3726_145_inference_time.csv
EnergyNet_14361_3758_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14361_3758_145.tflite,0.6778,0_1,False,1.665,1.8493000000000002,1.6831198044009779,0.11213526726789798,600.6006006006006,CPU,latency_acc_live/EnergyNet_14361_3758_145_inference_time.csv
EnergyNet_14373_3770_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14373_3770_145.tflite,0.719,0_1,False,0.641,0.675,0.6326784847013114,0.0432201810383865,1560.0624024960998,CPU,latency_acc_live/EnergyNet_14373_3770_145_inference_time.csv
EnergyNet_14448_450_17,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14448_450_17.tflite,0.3238,0_1,False,0.247,0.255,0.2417720292936452,0.02375600938939933,4048.582995951417,CPU,latency_acc_live/EnergyNet_14448_450_17_inference_time.csv
EnergyNet_14462_3859_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14462_3859_145.tflite,0.7715,0_1,False,2.667,2.904,2.695657196969697,0.1474466965361237,374.9531308586427,CPU,latency_acc_live/EnergyNet_14462_3859_145_inference_time.csv
EnergyNet_14471_3868_53,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14471_3868_53.tflite,0.1,0_1,False,0.32,0.33,0.31755776066350705,0.04417874459660767,3125.0,CPU,latency_acc_live/EnergyNet_14471_3868_53_inference_time.csv
EnergyNet_14471_473_113,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14471_473_113.tflite,0.1,0_1,False,0.489,0.533,0.4925964623611682,0.04412993198018802,2044.9897750511248,CPU,latency_acc_live/EnergyNet_14471_473_113_inference_time.csv
EnergyNet_14489_491_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14489_491_5.tflite,0.3004,0_1,False,1.102,1.137,1.103706621961442,0.04225374708914403,907.4410163339383,CPU,latency_acc_live/EnergyNet_14489_491_5_inference_time.csv
EnergyNet_14515_3912_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14515_3912_225.tflite,0.8182,0_1,False,190.679,192.8696,192.83428078817735,26.475813051796354,5.244416008055423,CPU,latency_acc_live/EnergyNet_14515_3912_225_inference_time.csv
EnergyNet_14540_3937_53,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14540_3937_53.tflite,0.5563,0_1,False,0.664,0.687,0.6652348922753547,0.07780677254243196,1506.0240963855422,CPU,latency_acc_live/EnergyNet_14540_3937_53_inference_time.csv
EnergyNet_14550_3947_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14550_3947_145.tflite,0.7479,0_1,False,2.055,2.1382,2.05160677466863,0.12269179034483679,486.61800486618,CPU,latency_acc_live/EnergyNet_14550_3947_145_inference_time.csv
EnergyNet_14556_3953_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14556_3953_145.tflite,0.5641,0_1,False,1.453,1.49,1.4502305263157895,0.06196046714798619,688.2312456985546,CPU,latency_acc_live/EnergyNet_14556_3953_145_inference_time.csv
EnergyNet_14599_3996_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14599_3996_145.tflite,0.7698,0_1,False,2.88,3.132,2.910154471544715,0.1976324618064555,347.22222222222223,CPU,latency_acc_live/EnergyNet_14599_3996_145_inference_time.csv
EnergyNet_14703_4100_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_14703_4100_145.tflite,0.7679,0_1,False,3.056,3.1094,3.044800856531049,0.14355203698522298,327.22513089005236,CPU,latency_acc_live/EnergyNet_14703_4100_145_inference_time.csv
EnergyNet_1487_1488_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_1487_1488_1.tflite,0.2524,0_1,False,0.47,0.491,0.46897009569377995,0.03357748755231354,2127.6595744680853,CPU,latency_acc_live/EnergyNet_1487_1488_1_inference_time.csv
EnergyNet_15031_1033_101,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_15031_1033_101.tflite,0.5184,0_1,False,1.007,1.052,1.0132347169811322,0.03693651875004913,993.04865938431,CPU,latency_acc_live/EnergyNet_15031_1033_101_inference_time.csv
EnergyNet_15100_1102_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_15100_1102_1.tflite,0.2485,0_1,False,0.199,0.209,0.19876512159634172,0.04891207733228512,5025.125628140703,CPU,latency_acc_live/EnergyNet_15100_1102_1_inference_time.csv
EnergyNet_15188_1190_57,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_15188_1190_57.tflite,0.5568,0_1,False,0.205,0.215,0.2041671303656598,0.022320447875323286,4878.048780487805,CPU,latency_acc_live/EnergyNet_15188_1190_57_inference_time.csv
EnergyNet_1669_1670_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_1669_1670_225.tflite,0.8104,0_1,False,192.899,195.931,195.619881773399,32.42121951459582,5.1840600521516444,CPU,latency_acc_live/EnergyNet_1669_1670_225_inference_time.csv
EnergyNet_1866_1867_33,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_1866_1867_33.tflite,0.5256,0_1,False,1.191,1.231,1.1929499105545618,0.041023872745690554,839.6305625524768,CPU,latency_acc_live/EnergyNet_1866_1867_33_inference_time.csv
EnergyNet_1943_1944_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_1943_1944_5.tflite,0.2726,0_1,False,0.39,0.414,0.39016486956521734,0.038768484968104144,2564.102564102564,CPU,latency_acc_live/EnergyNet_1943_1944_5_inference_time.csv
EnergyNet_2120_2121_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2120_2121_5.tflite,0.2944,0_1,False,0.182,0.192,0.18139577543079488,0.02118907630230928,5494.505494505494,CPU,latency_acc_live/EnergyNet_2120_2121_5_inference_time.csv
EnergyNet_2286_2287_61,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2286_2287_61.tflite,0.4234,0_1,False,0.693,0.729,0.6998378812199036,0.037296850328331035,1443.001443001443,CPU,latency_acc_live/EnergyNet_2286_2287_61_inference_time.csv
EnergyNet_2437_2438_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2437_2438_5.tflite,0.3299,0_1,False,0.839,0.9691999999999996,0.8613000674308834,0.08661244964150201,1191.8951132300358,CPU,latency_acc_live/EnergyNet_2437_2438_5_inference_time.csv
EnergyNet_2502_2503_13,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2502_2503_13.tflite,0.1,0_1,False,0.131,0.138,0.13356945027276543,0.039406565860516565,7633.587786259542,CPU,latency_acc_live/EnergyNet_2502_2503_13_inference_time.csv
EnergyNet_2523_2524_17,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2523_2524_17.tflite,0.389,0_1,False,0.754,0.8139000000000001,0.7715930949445129,0.09939029122259163,1326.2599469496022,CPU,latency_acc_live/EnergyNet_2523_2524_17_inference_time.csv
EnergyNet_2967_2968_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_2967_2968_225.tflite,0.8579,0_1,False,61.55,65.2663,61.88061057692308,2.2559092907644493,16.246953696181965,CPU,latency_acc_live/EnergyNet_2967_2968_225_inference_time.csv
EnergyNet_3000_3001_45,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3000_3001_45.tflite,0.4978,0_1,False,0.275,0.298,0.2805888778550149,0.056149801371629636,3636.363636363636,CPU,latency_acc_live/EnergyNet_3000_3001_45_inference_time.csv
EnergyNet_3025_3026_73,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3025_3026_73.tflite,0.4796,0_1,False,1.54,1.587,1.5501158605174352,0.10706786987031974,649.3506493506493,CPU,latency_acc_live/EnergyNet_3025_3026_73_inference_time.csv
EnergyNet_3144_3145_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3144_3145_1.tflite,0.2488,0_1,False,0.637,0.667,0.6415942857142857,0.042015186723360964,1569.8587127158555,CPU,latency_acc_live/EnergyNet_3144_3145_1_inference_time.csv
EnergyNet_3204_3205_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3204_3205_1.tflite,0.2617,0_1,False,0.471,0.501,0.4826907894736842,0.06649005500949902,2123.1422505307855,CPU,latency_acc_live/EnergyNet_3204_3205_1_inference_time.csv
EnergyNet_3411_3412_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3411_3412_5.tflite,0.2588,0_1,False,0.684,0.7302000000000001,0.7000033167495854,0.08474034734243598,1461.9883040935672,CPU,latency_acc_live/EnergyNet_3411_3412_5_inference_time.csv
EnergyNet_3413_3414_21,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3413_3414_21.tflite,0.1,0_1,False,0.658,0.683,0.6626323148627654,0.035759213619005886,1519.756838905775,CPU,latency_acc_live/EnergyNet_3413_3414_21_inference_time.csv
EnergyNet_3420_3421_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3420_3421_225.tflite,0.8499,0_1,False,82.486,85.47200000000001,82.56794660194173,2.2558955602381165,12.12326940329268,CPU,latency_acc_live/EnergyNet_3420_3421_225_inference_time.csv
EnergyNet_3422_3423_73,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3422_3423_73.tflite,0.4793,0_1,False,1.034,1.068,1.0352210031347961,0.039258763743337144,967.1179883945841,CPU,latency_acc_live/EnergyNet_3422_3423_73_inference_time.csv
EnergyNet_3686_3687_21,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3686_3687_21.tflite,0.1,0_1,False,0.258,0.267,0.255534706331045,0.04316258241661455,3875.968992248062,CPU,latency_acc_live/EnergyNet_3686_3687_21_inference_time.csv
EnergyNet_3855_3856_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_3855_3856_1.tflite,0.3118,0_1,False,0.385,0.409,0.3849464285714286,0.030794446809089868,2597.402597402597,CPU,latency_acc_live/EnergyNet_3855_3856_1_inference_time.csv
EnergyNet_396_397_69,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_396_397_69.tflite,0.4868,0_1,False,0.898,0.939,0.9059725085910654,0.04420404811385477,1113.5857461024498,CPU,latency_acc_live/EnergyNet_396_397_69_inference_time.csv
EnergyNet_424_425_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_424_425_1.tflite,0.304,0_1,False,0.392,0.412,0.390398308071907,0.04202874250190476,2551.020408163265,CPU,latency_acc_live/EnergyNet_424_425_1_inference_time.csv
EnergyNet_4360_4361_25,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_4360_4361_25.tflite,0.4348,0_1,False,0.659,0.694,0.6669873883342091,0.03850323431501273,1517.4506828528072,CPU,latency_acc_live/EnergyNet_4360_4361_25_inference_time.csv
EnergyNet_4783_4784_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_4783_4784_9.tflite,0.1,0_1,False,0.582,0.603,0.5859986155976004,0.055574421995901076,1718.2130584192441,CPU,latency_acc_live/EnergyNet_4783_4784_9_inference_time.csv
EnergyNet_5019_21_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5019_21_145.tflite,0.7647,0_1,False,2.966,3.0676,2.9589832635983266,0.10260469564920138,337.154416722859,CPU,latency_acc_live/EnergyNet_5019_21_145_inference_time.csv
EnergyNet_5071_73_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5071_73_225.tflite,0.7929,0_1,False,224.002,226.1804,225.86929556650247,19.970064491740285,4.464245854947723,CPU,latency_acc_live/EnergyNet_5071_73_225_inference_time.csv
EnergyNet_5120_122_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5120_122_145.tflite,0.7273,0_1,False,3.579,3.6942,3.581488607594937,0.11499887394863312,279.4076557697681,CPU,latency_acc_live/EnergyNet_5120_122_145_inference_time.csv
EnergyNet_5144_146_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5144_146_145.tflite,0.772,0_1,False,2.624,2.7271,2.6392320754716985,0.13753848486958375,381.0975609756097,CPU,latency_acc_live/EnergyNet_5144_146_145_inference_time.csv
EnergyNet_5151_153_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5151_153_145.tflite,0.7432,0_1,False,2.674,2.743,2.664254716981133,0.10587789882162457,373.97157816005983,CPU,latency_acc_live/EnergyNet_5151_153_145_inference_time.csv
EnergyNet_5158_160_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5158_160_145.tflite,0.7099,0_1,False,2.632,2.744,2.6334124293785313,0.13404984511536763,379.9392097264438,CPU,latency_acc_live/EnergyNet_5158_160_145_inference_time.csv
EnergyNet_5209_211_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5209_211_225.tflite,0.7916,0_1,False,223.602,225.396,226.3804433497537,35.46968384271226,4.472231912058032,CPU,latency_acc_live/EnergyNet_5209_211_225_inference_time.csv
EnergyNet_5226_228_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5226_228_145.tflite,0.701,0_1,False,1.421,1.475,1.4191278586278586,0.08246420046924599,703.7297677691766,CPU,latency_acc_live/EnergyNet_5226_228_145_inference_time.csv
EnergyNet_5234_236_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5234_236_145.tflite,0.7568,0_1,False,2.083,2.1615,2.094424924924925,0.10977556100135646,480.07681228996637,CPU,latency_acc_live/EnergyNet_5234_236_145_inference_time.csv
EnergyNet_5280_282_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5280_282_145.tflite,0.8093,0_1,False,1.885,1.961,1.8704732620320856,0.10884452966512487,530.5039787798408,CPU,latency_acc_live/EnergyNet_5280_282_145_inference_time.csv
EnergyNet_5281_283_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5281_283_145.tflite,0.8106,0_1,False,1.833,1.9226,1.8341761589403975,0.10451454203999097,545.5537370430987,CPU,latency_acc_live/EnergyNet_5281_283_145_inference_time.csv
EnergyNet_5401_5402_61,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5401_5402_61.tflite,0.5471,0_1,False,0.192,0.201,0.19820247469066365,0.05360137228174601,5208.333333333333,CPU,latency_acc_live/EnergyNet_5401_5402_61_inference_time.csv
EnergyNet_5424_426_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5424_426_145.tflite,0.8069,0_1,False,1.875,1.9574000000000003,1.861913217623498,0.11127993879655693,533.3333333333334,CPU,latency_acc_live/EnergyNet_5424_426_145_inference_time.csv
EnergyNet_5446_448_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5446_448_145.tflite,0.7796,0_1,False,1.7915,1.8683,1.7898483290488432,0.07902661442638394,558.191459670667,CPU,latency_acc_live/EnergyNet_5446_448_145_inference_time.csv
EnergyNet_5459_461_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5459_461_145.tflite,0.7576,0_1,False,3.55,3.6641999999999997,3.5521979949874685,0.14580896416567685,281.69014084507046,CPU,latency_acc_live/EnergyNet_5459_461_145_inference_time.csv
EnergyNet_5471_473_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5471_473_145.tflite,0.7819,0_1,False,1.813,1.89,1.80809375,0.11943658560830862,551.5719801434087,CPU,latency_acc_live/EnergyNet_5471_473_145_inference_time.csv
EnergyNet_5563_59_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5563_59_225.tflite,0.8143,0_1,False,,,,,,CPU,latency_acc_live/EnergyNet_5563_59_225_inference_time.csv
EnergyNet_5623_119_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5623_119_145.tflite,0.7601,0_1,False,2.0004999999999997,2.2405,2.0488224852071006,0.15996833404390484,499.87503124218955,CPU,latency_acc_live/EnergyNet_5623_119_145_inference_time.csv
EnergyNet_5728_224_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5728_224_145.tflite,0.7735,0_1,False,2.687,2.927,2.7257011494252876,0.17752630466850125,372.16226274655753,CPU,latency_acc_live/EnergyNet_5728_224_145_inference_time.csv
EnergyNet_5776_272_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5776_272_145.tflite,0.7659,0_1,False,2.938,3.0531,2.9441541666666664,0.09863409433848025,340.3675970047651,CPU,latency_acc_live/EnergyNet_5776_272_145_inference_time.csv
EnergyNet_5792_288_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5792_288_145.tflite,0.7589,0_1,False,2.365,2.425,2.3711565656565656,0.10449171861080167,422.8329809725158,CPU,latency_acc_live/EnergyNet_5792_288_145_inference_time.csv
EnergyNet_5813_309_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5813_309_145.tflite,0.6671,0_1,False,1.892,1.963,1.885,0.11433953564609535,528.5412262156449,CPU,latency_acc_live/EnergyNet_5813_309_145_inference_time.csv
EnergyNet_5820_316_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5820_316_145.tflite,0.7494,0_1,False,2.5985,2.685,2.609543071161049,0.17745992061807636,384.83740619588224,CPU,latency_acc_live/EnergyNet_5820_316_145_inference_time.csv
EnergyNet_5856_352_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5856_352_145.tflite,0.763,0_1,False,1.629,1.692,1.6311630695443646,0.1554991569006498,613.8735420503376,CPU,latency_acc_live/EnergyNet_5856_352_145_inference_time.csv
EnergyNet_5856_352_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5856_352_225.tflite,0.8165,0_1,False,191.022,192.6404,191.2907881773399,2.0170783508227337,5.234999110050151,CPU,latency_acc_live/EnergyNet_5856_352_225_inference_time.csv
EnergyNet_5876_372_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5876_372_145.tflite,0.8099,0_1,False,1.592,1.6383,1.5808280182232348,0.061680777056221894,628.1407035175879,CPU,latency_acc_live/EnergyNet_5876_372_145_inference_time.csv
EnergyNet_5914_410_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5914_410_9.tflite,0.1,0_1,False,0.128,0.136,0.1285216739367503,0.020436774304692113,7812.5,CPU,latency_acc_live/EnergyNet_5914_410_9_inference_time.csv
EnergyNet_5936_432_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5936_432_225.tflite,0.1,0_1,False,47.243,50.41,47.772777251184834,1.5805395781080283,21.167157039138072,CPU,latency_acc_live/EnergyNet_5936_432_225_inference_time.csv
EnergyNet_5940_436_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_5940_436_145.tflite,0.6928,0_1,False,1.701,1.764,1.6991146732429099,0.06457187409414487,587.8894767783656,CPU,latency_acc_live/EnergyNet_5940_436_145_inference_time.csv
EnergyNet_6012_4_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6012_4_145.tflite,0.6647,0_1,False,1.6400000000000001,1.7169,1.6399453681710212,0.07506887958949231,609.7560975609756,CPU,latency_acc_live/EnergyNet_6012_4_145_inference_time.csv
EnergyNet_6012_4_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6012_4_225.tflite,0.8035,0_1,False,91.2355,94.34200000000001,91.67783009708738,2.322166567716532,10.96064580125061,CPU,latency_acc_live/EnergyNet_6012_4_225_inference_time.csv
EnergyNet_6038_30_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6038_30_145.tflite,0.7086,0_1,False,3.634,3.8348,3.6768863049095604,0.15701449921870045,275.17886626307103,CPU,latency_acc_live/EnergyNet_6038_30_145_inference_time.csv
EnergyNet_6078_70_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6078_70_145.tflite,0.8005,0_1,False,1.614,1.6608,1.6181875732708086,0.11312924057988424,619.5786864931846,CPU,latency_acc_live/EnergyNet_6078_70_145_inference_time.csv
EnergyNet_6084_76_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6084_76_9.tflite,0.3271,0_1,False,0.837,0.877,0.8422005329780147,0.03868359014213763,1194.7431302270013,CPU,latency_acc_live/EnergyNet_6084_76_9_inference_time.csv
EnergyNet_6126_13_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6126_13_145.tflite,0.8019,0_1,False,1.88,1.965,1.8765264586160109,0.15005818742080562,531.9148936170213,CPU,latency_acc_live/EnergyNet_6126_13_145_inference_time.csv
