name,path,accuracy,profile,is_baseline,latency_p50_ms,latency_p90_ms,latency_mean_ms,latency_std_ms,throughput_ips,backend,ts_csv
EnergyNet_6202_89_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6202_89_145.tflite,0.7213,0_1,False,2.628,2.6988,2.6342889305816137,0.08467154844303898,380.517503805175,CPU,latency_acc_live/EnergyNet_6202_89_145_inference_time.csv
EnergyNet_6228_115_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6228_115_225.tflite,0.8586,0_1,False,70.365,73.4774,70.740038647343,2.6594112254668767,14.21161088609394,CPU,latency_acc_live/EnergyNet_6228_115_225_inference_time.csv
EnergyNet_6256_143_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6256_143_145.tflite,0.7859,0_1,False,2.604,2.674,2.618664835164835,0.13672257186436795,384.02457757296463,CPU,latency_acc_live/EnergyNet_6256_143_145_inference_time.csv
EnergyNet_6294_181_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6294_181_145.tflite,0.6846,0_1,False,1.677,1.7399,1.6716739659367397,0.07898283270669353,596.3029218843172,CPU,latency_acc_live/EnergyNet_6294_181_145_inference_time.csv
EnergyNet_636_637_37,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_636_637_37.tflite,0.5055,0_1,False,0.6,0.626,0.6004822729480329,0.04252903532338741,1666.6666666666667,CPU,latency_acc_live/EnergyNet_636_637_37_inference_time.csv
EnergyNet_6375_262_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6375_262_225.tflite,0.869,0_1,False,211.555,214.3982,211.93973891625615,3.752618211882278,4.726903169388575,CPU,latency_acc_live/EnergyNet_6375_262_225_inference_time.csv
EnergyNet_6552_439_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6552_439_145.tflite,0.7135,0_1,False,1.409,1.446,1.404501525940997,0.06599494221897112,709.7232079488999,CPU,latency_acc_live/EnergyNet_6552_439_145_inference_time.csv
EnergyNet_6600_487_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6600_487_9.tflite,0.3393,0_1,False,0.385,0.401,0.38269853192215775,0.04464507733878728,2597.402597402597,CPU,latency_acc_live/EnergyNet_6600_487_9_inference_time.csv
EnergyNet_6694_581_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6694_581_145.tflite,0.7593,0_1,False,1.892,2.0094,1.9004387895460797,0.09174965209979279,528.5412262156449,CPU,latency_acc_live/EnergyNet_6694_581_145_inference_time.csv
EnergyNet_6697_584_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6697_584_145.tflite,0.7796,0_1,False,2.608,2.6998,2.6190847145488028,0.18399884949961973,383.43558282208585,CPU,latency_acc_live/EnergyNet_6697_584_145_inference_time.csv
EnergyNet_6698_585_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6698_585_225.tflite,0.8543,0_1,False,91.31450000000001,94.5265,91.86277184466019,2.611445902248853,10.951163287320194,CPU,latency_acc_live/EnergyNet_6698_585_225_inference_time.csv
EnergyNet_6709_596_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6709_596_145.tflite,0.7828,0_1,False,1.823,2.035,1.8423552631578948,0.1258063992962127,548.5463521667581,CPU,latency_acc_live/EnergyNet_6709_596_145_inference_time.csv
EnergyNet_6755_642_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6755_642_145.tflite,0.7664,0_1,False,3.001,3.1502000000000003,3.023456102783726,0.1573625082216386,333.2222592469177,CPU,latency_acc_live/EnergyNet_6755_642_145_inference_time.csv
EnergyNet_6763_650_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6763_650_145.tflite,0.7178,0_1,False,0.628,0.676,0.6302559726962458,0.052276468544633324,1592.3566878980891,CPU,latency_acc_live/EnergyNet_6763_650_145_inference_time.csv
EnergyNet_6805_692_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6805_692_225.tflite,0.9145,0_1,False,189.72,191.7482,192.69671921182263,39.294728871424894,5.270925574530888,CPU,latency_acc_live/EnergyNet_6805_692_225_inference_time.csv
EnergyNet_6821_708_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6821_708_145.tflite,0.676,0_1,False,1.455,1.4964,1.4534846884899681,0.06645881073866253,687.2852233676975,CPU,latency_acc_live/EnergyNet_6821_708_145_inference_time.csv
EnergyNet_6838_725_69,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6838_725_69.tflite,0.1,0_1,False,0.876,0.913,0.8810955833882663,0.04516474742859956,1141.552511415525,CPU,latency_acc_live/EnergyNet_6838_725_69_inference_time.csv
EnergyNet_6869_756_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6869_756_145.tflite,0.7738,0_1,False,3.0069999999999997,3.249,3.0386773504273505,0.23973814186833942,332.5573661456602,CPU,latency_acc_live/EnergyNet_6869_756_145_inference_time.csv
EnergyNet_6961_848_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6961_848_225.tflite,0.8461,0_1,False,211.527,214.4726,211.79158128078814,3.1095423969243914,4.727528873382594,CPU,latency_acc_live/EnergyNet_6961_848_225_inference_time.csv
EnergyNet_6966_853_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_6966_853_145.tflite,0.5481,0_1,False,1.535,2.146,1.6850421836228289,0.312089799393627,651.4657980456027,CPU,latency_acc_live/EnergyNet_6966_853_145_inference_time.csv
EnergyNet_7025_912_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7025_912_9.tflite,0.304,0_1,False,1.039,1.072,1.0414369616288175,0.03963144792179974,962.4639076034649,CPU,latency_acc_live/EnergyNet_7025_912_9_inference_time.csv
EnergyNet_7068_955_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7068_955_145.tflite,0.7338,0_1,False,0.617,0.6785000000000001,0.627455522971652,0.04898900395596414,1620.745542949757,CPU,latency_acc_live/EnergyNet_7068_955_145_inference_time.csv
EnergyNet_7070_957_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7070_957_145.tflite,0.6865,0_1,False,0.839,0.87,0.8410132325141778,0.05309490689388269,1191.8951132300358,CPU,latency_acc_live/EnergyNet_7070_957_145_inference_time.csv
EnergyNet_7087_974_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7087_974_145.tflite,0.7487,0_1,False,2.599,2.6964,2.6141144465290806,0.18109664901056294,384.7633705271258,CPU,latency_acc_live/EnergyNet_7087_974_145_inference_time.csv
EnergyNet_7151_1038_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7151_1038_225.tflite,0.8691,0_1,False,227.364,230.5758,227.4961921182266,3.4569989572860433,4.398233669358386,CPU,latency_acc_live/EnergyNet_7151_1038_225_inference_time.csv
EnergyNet_72_73_53,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_72_73_53.tflite,0.1,0_1,False,0.192,0.197,0.19688137827151195,0.05096241017328856,5208.333333333333,CPU,latency_acc_live/EnergyNet_72_73_53_inference_time.csv
EnergyNet_7391_1278_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7391_1278_145.tflite,0.7728,0_1,False,2.587,2.657,2.5829837545126355,0.11838642025767608,386.5481252415926,CPU,latency_acc_live/EnergyNet_7391_1278_145_inference_time.csv
EnergyNet_7436_1323_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7436_1323_145.tflite,0.6823,0_1,False,2.7765,2.8485,2.786650197628459,0.18363366331457986,360.1656762110571,CPU,latency_acc_live/EnergyNet_7436_1323_145_inference_time.csv
EnergyNet_7452_1339_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7452_1339_145.tflite,0.7792,0_1,False,3.089,3.5919999999999996,3.1305109649122804,0.3428942920111179,323.72936225315635,CPU,latency_acc_live/EnergyNet_7452_1339_145_inference_time.csv
EnergyNet_7485_1372_137,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7485_1372_137.tflite,0.5247,0_1,False,1.126,1.166,1.131856547122602,0.04248916190222553,888.0994671403198,CPU,latency_acc_live/EnergyNet_7485_1372_137_inference_time.csv
EnergyNet_7542_1429_57,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7542_1429_57.tflite,0.1,0_1,False,0.656,0.691,0.6580294426919033,0.03412202349644172,1524.390243902439,CPU,latency_acc_live/EnergyNet_7542_1429_57_inference_time.csv
EnergyNet_7589_1476_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7589_1476_145.tflite,0.7212,0_1,False,0.646,0.686,0.6394691966485955,0.048670391013984925,1547.9876160990711,CPU,latency_acc_live/EnergyNet_7589_1476_145_inference_time.csv
EnergyNet_758_759_109,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_758_759_109.tflite,0.6495,0_1,False,0.308,0.324,0.3165319615912209,0.05923064014125718,3246.753246753247,CPU,latency_acc_live/EnergyNet_758_759_109_inference_time.csv
EnergyNet_7666_1553_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7666_1553_145.tflite,0.7679,0_1,False,2.033,2.1652,2.0535567010309275,0.09993227137204629,491.8839153959666,CPU,latency_acc_live/EnergyNet_7666_1553_145_inference_time.csv
EnergyNet_7692_1579_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7692_1579_145.tflite,0.7876,0_1,False,2.597,2.663,2.6026098901098904,0.17316588791488513,385.0596842510589,CPU,latency_acc_live/EnergyNet_7692_1579_145_inference_time.csv
EnergyNet_7891_1778_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_7891_1778_145.tflite,0.6799,0_1,False,0.841,0.89,0.8374130710659898,0.05297496110686762,1189.0606420927468,CPU,latency_acc_live/EnergyNet_7891_1778_145_inference_time.csv
EnergyNet_8002_1889_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8002_1889_145.tflite,0.7587,0_1,False,3.782,3.8731000000000004,3.787513157894737,0.21010122205994028,264.41036488630357,CPU,latency_acc_live/EnergyNet_8002_1889_145_inference_time.csv
EnergyNet_8004_1891_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8004_1891_145.tflite,0.7685,0_1,False,3.5709999999999997,3.8040000000000003,3.589416666666667,0.1679676965846695,280.03360403248394,CPU,latency_acc_live/EnergyNet_8004_1891_145_inference_time.csv
EnergyNet_8009_1896_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8009_1896_225.tflite,0.8669,0_1,False,204.887,208.564,208.2557290640394,43.41754566822844,4.880739139135231,CPU,latency_acc_live/EnergyNet_8009_1896_225_inference_time.csv
EnergyNet_8019_1906_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8019_1906_145.tflite,0.6713,0_1,False,0.73,0.774,0.7295464387464388,0.0694987874834982,1369.86301369863,CPU,latency_acc_live/EnergyNet_8019_1906_145_inference_time.csv
EnergyNet_8029_1916_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8029_1916_145.tflite,0.7206,0_1,False,3.595,3.723,3.6129669211195927,0.26089308627889823,278.164116828929,CPU,latency_acc_live/EnergyNet_8029_1916_145_inference_time.csv
EnergyNet_8061_1948_25,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8061_1948_25.tflite,0.4034,0_1,False,0.662,0.71,0.6795182443151772,0.07256678799944129,1510.5740181268882,CPU,latency_acc_live/EnergyNet_8061_1948_25_inference_time.csv
EnergyNet_8078_1965_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8078_1965_145.tflite,0.6441,0_1,False,1.693,1.754,1.6878409371146732,0.07169718553006058,590.6674542232723,CPU,latency_acc_live/EnergyNet_8078_1965_145_inference_time.csv
EnergyNet_8127_2014_17,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8127_2014_17.tflite,0.2165,0_1,False,0.304,0.321,0.3008956844812804,0.02673581722151642,3289.4736842105262,CPU,latency_acc_live/EnergyNet_8127_2014_17_inference_time.csv
EnergyNet_8136_2023_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8136_2023_145.tflite,0.6878,0_1,False,1.6364999999999998,1.735,1.647742822966507,0.08412540271228748,611.0601894286588,CPU,latency_acc_live/EnergyNet_8136_2023_145_inference_time.csv
EnergyNet_8160_2047_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8160_2047_225.tflite,0.8407,0_1,False,78.461,81.208,78.34628019323672,2.7145606238264324,12.745185506175043,CPU,latency_acc_live/EnergyNet_8160_2047_225_inference_time.csv
EnergyNet_8162_2049_209,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8162_2049_209.tflite,0.86,0_1,False,64.75,70.22370000000001,66.11967307692308,2.9929574450902745,15.444015444015443,CPU,latency_acc_live/EnergyNet_8162_2049_209_inference_time.csv
EnergyNet_8163_2050_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8163_2050_145.tflite,0.5506,0_1,False,2.412,2.646,2.4547583187390543,0.15814788711717018,414.5936981757877,CPU,latency_acc_live/EnergyNet_8163_2050_145_inference_time.csv
EnergyNet_8194_2081_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8194_2081_145.tflite,0.7074,0_1,False,3.146,3.2546999999999997,3.1701463963963965,0.2112582398000382,317.8639542275906,CPU,latency_acc_live/EnergyNet_8194_2081_145_inference_time.csv
EnergyNet_8205_2092_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8205_2092_225.tflite,0.8505,0_1,False,69.858,73.1148,70.19530917874395,2.222757518609285,14.314752784219415,CPU,latency_acc_live/EnergyNet_8205_2092_225_inference_time.csv
EnergyNet_8290_2177_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8290_2177_145.tflite,0.7708,0_1,False,3.0595,3.1065,3.0578841201716735,0.16237191546687008,326.8507926131721,CPU,latency_acc_live/EnergyNet_8290_2177_145_inference_time.csv
EnergyNet_8297_2184_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8297_2184_145.tflite,0.7269,0_1,False,2.649,2.729,2.6333401869158877,0.1036528361458892,377.5009437523594,CPU,latency_acc_live/EnergyNet_8297_2184_145_inference_time.csv
EnergyNet_8309_2196_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8309_2196_225.tflite,0.9198,0_1,False,57.154,61.2516,57.97972248803827,2.7452774168079834,17.496588165307763,CPU,latency_acc_live/EnergyNet_8309_2196_225_inference_time.csv
EnergyNet_8394_2281_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8394_2281_225.tflite,0.812,0_1,False,91.025,94.3475,91.4771359223301,2.3494569649322816,10.985992859104641,CPU,latency_acc_live/EnergyNet_8394_2281_225_inference_time.csv
EnergyNet_8401_2288_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8401_2288_145.tflite,0.8309,0_1,False,2.813,3.038,2.8676282828282824,0.18744274602786168,355.4923569143263,CPU,latency_acc_live/EnergyNet_8401_2288_145_inference_time.csv
EnergyNet_8421_2308_121,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8421_2308_121.tflite,0.1,0_1,False,1.022,1.081,1.0284263199369583,0.07154857145985863,978.4735812133072,CPU,latency_acc_live/EnergyNet_8421_2308_121_inference_time.csv
EnergyNet_8428_2315_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8428_2315_145.tflite,0.8143,0_1,False,1.895,1.9658,1.9098046767537824,0.14607374230147388,527.7044854881267,CPU,latency_acc_live/EnergyNet_8428_2315_145_inference_time.csv
EnergyNet_8431_2318_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8431_2318_145.tflite,0.717,0_1,False,0.618,0.702,0.6382345739471107,0.07502004511456162,1618.1229773462783,CPU,latency_acc_live/EnergyNet_8431_2318_145_inference_time.csv
EnergyNet_854_855_21,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_854_855_21.tflite,0.4494,0_1,False,0.505,0.553,0.5195627476882432,0.07146087975455362,1980.19801980198,CPU,latency_acc_live/EnergyNet_854_855_21_inference_time.csv
EnergyNet_8767_2654_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8767_2654_225.tflite,0.7671,0_1,False,73.602,76.0934,73.60882125603864,1.8222971917355077,13.586587320996712,CPU,latency_acc_live/EnergyNet_8767_2654_225_inference_time.csv
EnergyNet_8775_2662_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8775_2662_145.tflite,0.7334,0_1,False,3.4074999999999998,3.487,3.401788095238096,0.10808643080860479,293.470286133529,CPU,latency_acc_live/EnergyNet_8775_2662_145_inference_time.csv
EnergyNet_8789_2676_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8789_2676_145.tflite,0.649,0_1,False,1.689,1.906,1.7269537499999998,0.11385443167017038,592.0663114268798,CPU,latency_acc_live/EnergyNet_8789_2676_145_inference_time.csv
EnergyNet_8857_2744_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8857_2744_145.tflite,0.8105,0_1,False,1.574,1.662,1.5842551724137932,0.09073454620785287,635.3240152477763,CPU,latency_acc_live/EnergyNet_8857_2744_145_inference_time.csv
EnergyNet_8946_2833_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8946_2833_225.tflite,0.8644,0_1,False,369.1055,372.6229,375.67453465346534,57.586548079427764,2.7092525036879698,CPU,latency_acc_live/EnergyNet_8946_2833_225_inference_time.csv
EnergyNet_8978_2865_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8978_2865_225.tflite,0.8598,0_1,False,69.963,72.81700000000001,70.14384541062802,2.162959440516516,14.293269299486873,CPU,latency_acc_live/EnergyNet_8978_2865_225_inference_time.csv
EnergyNet_8985_2872_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_8985_2872_145.tflite,0.7147,0_1,False,2.648,2.7127,2.65690074906367,0.1654923294990871,377.64350453172204,CPU,latency_acc_live/EnergyNet_8985_2872_145_inference_time.csv
EnergyNet_9020_2907_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9020_2907_145.tflite,0.6774,0_1,False,0.946,0.973,0.9435185979971389,0.05013761474522436,1057.0824524312898,CPU,latency_acc_live/EnergyNet_9020_2907_145_inference_time.csv
EnergyNet_9069_2956_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9069_2956_145.tflite,0.7734,0_1,False,1.831,2.055,1.85484036939314,0.13870081164620032,546.1496450027307,CPU,latency_acc_live/EnergyNet_9069_2956_145_inference_time.csv
EnergyNet_9070_2957_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9070_2957_145.tflite,0.8297,0_1,False,2.755,2.837,2.7543287671232877,0.16807539990456322,362.97640653357536,CPU,latency_acc_live/EnergyNet_9070_2957_145_inference_time.csv
EnergyNet_9084_2971_5,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9084_2971_5.tflite,0.2853,0_1,False,1.045,1.0854000000000001,1.0533524264120924,0.046062294603810325,956.9377990430622,CPU,latency_acc_live/EnergyNet_9084_2971_5_inference_time.csv
EnergyNet_9314_3201_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9314_3201_145.tflite,0.6815,0_1,False,1.655,1.737,1.6588495788206978,0.08913851764383778,604.2296072507553,CPU,latency_acc_live/EnergyNet_9314_3201_145_inference_time.csv
EnergyNet_9371_3258_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9371_3258_145.tflite,0.6735,0_1,False,0.724,0.782,0.7283680875576037,0.06887123074254106,1381.2154696132598,CPU,latency_acc_live/EnergyNet_9371_3258_145_inference_time.csv
EnergyNet_9431_3318_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9431_3318_145.tflite,0.7445,0_1,False,2.614,2.7177,2.624312734082397,0.17580737657467008,382.5554705432288,CPU,latency_acc_live/EnergyNet_9431_3318_145_inference_time.csv
EnergyNet_9515_3402_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9515_3402_1.tflite,0.2577,0_1,False,0.683,0.7101000000000001,0.6859880434782609,0.035882838766061305,1464.1288433382138,CPU,latency_acc_live/EnergyNet_9515_3402_1_inference_time.csv
EnergyNet_9702_3589_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9702_3589_145.tflite,0.6795,0_1,False,0.844,0.88,0.8463348101265823,0.05490221390848055,1184.8341232227488,CPU,latency_acc_live/EnergyNet_9702_3589_145_inference_time.csv
EnergyNet_9732_3619_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9732_3619_145.tflite,0.688,0_1,False,0.823,0.876,0.8207136618839675,0.052166055048438756,1215.0668286755772,CPU,latency_acc_live/EnergyNet_9732_3619_145_inference_time.csv
EnergyNet_9782_3669_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9782_3669_145.tflite,0.7389,0_1,False,3.437,3.5602,3.443551807228915,0.21198432901926023,290.9514111143439,CPU,latency_acc_live/EnergyNet_9782_3669_145_inference_time.csv
EnergyNet_9809_3696_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9809_3696_225.tflite,0.818,0_1,False,191.15,193.4856,191.70108374384236,2.4730700805939247,5.23149359142035,CPU,latency_acc_live/EnergyNet_9809_3696_225_inference_time.csv
EnergyNet_9889_3776_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9889_3776_145.tflite,0.7237,0_1,False,0.899,0.945,0.8893529014844804,0.0557317197235943,1112.3470522803113,CPU,latency_acc_live/EnergyNet_9889_3776_145_inference_time.csv
EnergyNet_9895_3782_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9895_3782_145.tflite,0.7831,0_1,False,1.813,2.018,1.8415978975032854,0.17152308724138196,551.5719801434087,CPU,latency_acc_live/EnergyNet_9895_3782_145_inference_time.csv
EnergyNet_993_994_1,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_993_994_1.tflite,0.2915,0_1,False,0.388,0.409,0.3882371169916435,0.04082780916433081,2577.319587628866,CPU,latency_acc_live/EnergyNet_993_994_1_inference_time.csv
EnergyNet_9947_3834_9,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9947_3834_9.tflite,0.1,0_1,False,0.137,0.143,0.13563063332834255,0.01913595370300432,7299.2700729927,CPU,latency_acc_live/EnergyNet_9947_3834_9_inference_time.csv
EnergyNet_9965_3852_225,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9965_3852_225.tflite,0.8037,0_1,False,218.047,220.6334,219.93260098522168,28.226978544595298,4.586167202483868,CPU,latency_acc_live/EnergyNet_9965_3852_225_inference_time.csv
EnergyNet_9997_3884_145,/home/xiaolong/Downloads/GreenAuto/model_search_results/models/EnergyNet_9997_3884_145.tflite,0.7362,0_1,False,2.629,2.72,2.628785046728972,0.1077836035626961,380.3727653100038,CPU,latency_acc_live/EnergyNet_9997_3884_145_inference_time.csv
mnv2_cifar10_fp32,/home/xiaolong/Downloads/GreenAuto/demo/mnv2_cifar10_export/mnv2_cifar10_fp32.tflite,,mobilenet,True,1.038,1.1459,1.052557389937107,0.10099082953313805,963.3911368015414,CPU,latency_acc_live/mnv2_cifar10_fp32_inference_time.csv
MobileNetV2,/home/xiaolong/Downloads/mobilenet-v2-tflite-1-0-224-v1/MobileNetV2.tflite,,mobilenet,True,26.239,28.8511,26.803825688073395,1.7676565154948274,38.11120850642174,CPU,latency_acc_live/MobileNetV2_inference_time.csv
